,assay_id,doi,year,volume,issue,assay_description,compound_smiles,compound_name,value,unit,relation,log_value,classification_label,scaffold_smiles
16,1589175,10.1021/acs.jmedchem.6b00609,,,,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 120 mins followed by substrate addition by Ellman's method,O=C(NCCCCCc1ccccc1)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,"3-(4-(((2-Oxo-2H-chromen-7-yl)oxy)methyl)-1H-1,2,3-triazol-1-yl)phenyl(5-Phenylpentyl)carbamate",1.175,uM,=,0.0700378666077551,1,O=C(NCCCCCc1ccccc1)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1
17,633769,10.1016/j.ejmech.2009.12.038,,,,Inhibition of AChE,CC(C)Cc1ccc(C(=O)CC(Sc2ccccc2N)c2cccc([N+](=O)[O-])c2)cc1,3-(2-Amino-phenylsulfanyl)-1-(4-isobutyl-phenyl)-3-(3-nitro-phenyl)-propan-1-one,1.3,uM,=,0.1139433523068367,1,O=C(CC(Sc1ccccc1)c1ccccc1)c1ccccc1
18,2102746,10.1016/j.bmc.2021.116385,,,,Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 30 mins by Ellman's method,COc1ccc(CN2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)cc1,(E)-3-(4-hydroxy-3-methoxyphenyl)-1-(4-(4-methoxybenzyl)piperazin-1-yl)prop-2-en-1-one,16.39,uM,=,1.2145789535704992,1,O=C(/C=C/c1ccccc1)N1CCN(Cc2ccccc2)CC1
19,1288744,10.1016/j.bmc.2014.01.002,,,,Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)[C@@]2(C1)[C@H](c1ccccc1F)CN(C)[C@]21C(=O)Nc2ccccc21,(+/-)-1-Methyl-4-(2-fluorophenyl)pyrrolo-(spiro[2.3']oxindole)-spiro[3.3'']-5''-(2-fluorophenylmethylidene)-1''-N-acrolylpiperidin-4''-one,6.88,uM,=,0.8375884382355113,1,O=C1/C(=C/c2ccccc2)CNC[C@@]12[C@H](c1ccccc1)CN[C@]21C(=O)Nc2ccccc21
20,555909,10.1021/jm8002747,,,,Inhibition of human recombinant AchE after 20 mins by Ellman's method,CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12,1-(2-{4-[7-(Benzylmethylamino)heptyloxy]phenyl}benzofuran-3-yl)ethanone,17.4,uM,=,1.2405492482825995,1,c1ccc(CNCCCCCCCOc2ccc(-c3cc4ccccc4o3)cc2)cc1
21,633769,10.1016/j.ejmech.2009.12.038,,,,Inhibition of AChE,Nc1c2c(nc3ccccc13)-c1ccccc1C2,"11H-Indeno[1,2-b]quinolin-10-ylamine",0.35,uM,=,-0.4559319556497244,0,c1ccc2c(c1)Cc1cc3ccccc3nc1-2
22,1276880,10.1016/j.bmcl.2013.09.091,,,,Inhibition of human recombinant AChE by Ellman's assay,COc1ccc2c(c1)c(CC(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc3c(C)n(C(=O)c4ccc(Cl)cc4)c4ccc(OC)cc34)=CC1=O)c(C)n2C(=O)c1ccc(Cl)cc1,"N,N'-(3,3'-(3,3'-(3,6-dioxocyclohexa-1,4-diene-1,4-diyl)bis(azanediyl)bis(propane-3,1-diyl))bis(azanediyl)bis(propane-3,1-diyl))bis(2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetamide)",10.3,uM,=,1.0128372247051722,1,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc2cn(C(=O)c3ccccc3)c3ccccc23)=CC1=O
23,1702964,10.1016/j.ejmech.2017.04.054,,,,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate after 15 mins by Ellman's method,CCN(CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,"N-(6-(ethyl(2-methoxybenzyl)amino)hexyl)-2-(4-(5,6,7-trimethoxy-4-oxo-4H-chromen-2-yl)phenoxy)acetamide",1.25,uM,=,0.0969100130080564,1,O=C(COc1ccc(-c2cc(=O)c3ccccc3o2)cc1)NCCCCCCNCc1ccccc1
24,1556949,10.1039/C5MD00274E,,,,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccc(Cl)cc32)cc1OC,"2-Chloro-10H-phenoselenazin-10-yl-(3,4-dimethoxyphenyl)-methanone",6.2,uM,=,0.7923916894982539,1,O=C(c1ccccc1)N1c2ccccc2[Se]c2ccccc21
25,2207446,10.1021/acs.jmedchem.2c01003,,,,Inhibition of human recombinant AChe using acetylthiocholine iodide as substrate incubated for 10 mins by DTNB reagent based Ellman's method,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,"9-methoxy-4-methyl-(1S,12S,14R)-11-oxa-4-azatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol",8.4,uM,=,0.9242792860618816,1,C1=C[C@@]23CCNCc4cccc(c42)O[C@H]3CC1
26,2053696,10.1016/j.ejmech.2020.112593,,,,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],9-O-(methylbenzyl)berberine bromide,0.79,uM,=,-0.1023729087095585,0,c1ccc(COc2cccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1
27,29414,10.1021/jm0109356,,,,Inhibitory concentration required against acetylcholinesterase activity,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,1-Benzyl-3-[1-(4-fluoro-benzoyl)-1H-indol-3-ylmethylene]-piperidin-4-one,60.0,uM,=,1.7781512503836436,1,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12
28,2088239,10.1016/j.ejmech.2020.112257,,,,Inhibition of recombinant human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by spectrophotometry based Ellman's method,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(Br)cc2)ccc1O,(E)-N-(2-((4-bromophenyl)amino)-2-oxoethyl)-3-(4-hydroxy-3-methoxyphenyl)acrylamide,10.24,uM,=,1.010299956639812,1,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1
29,2116201,10.1016/j.bmc.2021.116355,,,,Inhibition of recombinant human AChE expressed in HEK293 cells by Ellman's method,CN1CCc2c(c3ccccc3n2CCC(=O)N2c3ccccc3Sc3ccccc32)C1,"3-(2-Methyl-1,2,3,4-tetrahydro-5H-pyrido[4,3-b]indole-5-yl)-1-(10H-phenothiazine-10-yl)propane-1-one",7.8,uM,=,0.8920946026904804,1,O=C(CCn1c2c(c3ccccc31)CNCC2)N1c2ccccc2Sc2ccccc21
30,811246,10.1021/jm200840c,,,,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl,"(-)-(7S,11S)-3-Chloro-6,7,10,11-tetrahydro-9-methyl-12-({7-[(1,2,3,4-tetrahydroacridin-9-yl)amino]heptyl}amino)-7,11-methanocycloocta[b]quinoline Dihydrochloride",0.00133,uM,=,-2.876148359032914,0,C1=C[C@@H]2Cc3nc4ccccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2
31,1299163,10.1039/C3MD00041A,,,,Inhibition of human erythrocyte AChE using acetylthiocholine chloride by spectrophotometry,O=C(CN1CCN(Cc2ccccc2)CC1)NC1c2cn[nH]c2-c2c(Br)sc(Br)c21,"N-(5,7-Dibromo-1,4-dihydrothieno[3',4':4,5]cyclopenta[1,2-c]pyrazol-4-yl)-2-(4-benzylpiperazine)acetamide",1.13,uM,=,0.0530784434834196,1,O=C(CN1CCN(Cc2ccccc2)CC1)NC1c2cscc2-c2[nH]ncc21
32,1278097,10.1016/j.bmcl.2013.10.034,,,,Inhibition of human AChE using acetylthiocholine chloride as substrate preincubated for 15 mins by Ellman's method,O=c1c2ccccc2[se]n1CCCCCCNc1c2c(nc3ccccc13)CCCC2,"2-(6-((1,2,3,4-tetrahydroacridin-9-yl)amino)hexyl)benzo[d][1,2]selenazol-3(2H)-one",0.01952,uM,=,-1.709520186669327,0,O=c1c2ccccc2[se]n1CCCCCCNc1c2c(nc3ccccc13)CCCC2
33,699906,10.1016/j.bmcl.2010.11.051,,,,Inhibition of human recombinant AChE,CC(C)(C)c1cc[n+](C[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-],"1,1-bis(4-tert.butylpyridinium)-meth-1,1-diyl dibromide",20.0,uM,=,1.3010299956639813,1,c1cc[n+](C[n+]2ccccc2)cc1
34,1783503,10.1016/j.ejmech.2018.01.007,,,,Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by Ellman's method,O=C(Cc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,N-[2-(1-Benzyl-piperidin-4-yl)-ethyl]-2-(1H-indol-3-yl)-acetamide,3.55,uM,=,0.5502283530550941,1,O=C(Cc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1
35,1654045,10.1016/j.ejmech.2016.12.005,,,,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method,COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC,"N-(4-((3,4-dimethoxybenzyl)amino)quinazolin-2-yl)acetamide",8.5,uM,=,0.9294189257142929,1,c1ccc(CNc2ncnc3ccccc23)cc1
36,2088239,10.1016/j.ejmech.2020.112257,,,,Inhibition of recombinant human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by spectrophotometry based Ellman's method,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc3[nH]ccc3c2)ccc1O,(E)-N-(2-((1H-indol-5-yl)amino)-2-oxoethyl)-3-(4-hydroxy-3-methoxyphenyl)acrylamide,5.74,uM,=,0.7589118923979735,1,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccc2[nH]ccc2c1
37,2293981,10.1016/j.ejmech.2018.05.004,,,,Inhibition of AChE (unknown origin),CN(C)CCNC(=O)COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1.Cl,N-(2-(dimethylamino)ethyl)-2-((5-hydroxy-3-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl)oxy)acetamide hydrochloride,2.75,uM,=,0.4393326938302626,1,O=c1c(-c2ccccc2)coc2ccccc12
38,1731300,10.1016/j.ejmech.2017.12.084,,,,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every minute for 10 mins by Ellman's method,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2=O.[Br-],"3-Acetyl-1-(2-chlorobenzyl)-4-((6-methoxy-1-oxo-1,2,3,4-tetrahydronaphthalen-2-yl)methyl)pyridinium bromide",0.0295,uM,=,-1.530177984021837,0,O=C1c2ccccc2CCC1Cc1cc[n+](Cc2ccccc2)cc1
39,1654045,10.1016/j.ejmech.2016.12.005,,,,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method,CNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1,"N4-(3,4-dimethoxybenzyl)-N2-methylquinazoline-2,4-diamine",7.3,uM,=,0.8633228601204559,1,c1ccc(CNc2ncnc3ccccc23)cc1
40,1852480,10.1016/j.ejmech.2019.05.020,,,,Irreversible inhibition of AChE (unknown origin),C#CCN(C)Cc1ccc(O)c2ncccc12,5-((methyl(prop-2-ynyl)amino)methyl)quinolin-8-ol,1.8,uM,=,0.255272505103306,1,c1ccc2ncccc2c1
41,1655449,10.1016/j.ejmech.2016.10.060,,,,Inhibition of human AchE-induced amyloid beta (1 to 40) aggregation after 48 hrs by thioflavin T fluorescence spectroscopic method,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,"N-(8-(6-chloro-1,2,3,4-tetrahydroacridin-9-ylamino)octyl)-6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxamide",0.253,uM,=,-0.5968794788241821,0,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2
42,1458076,10.1016/j.bmcl.2014.05.040,,,,Inhibition of AChE (unknown origin) using ACh chloride as substrate preincubated for 15 mins before substrate addition by Ellman method,COC(=O)CC1=NO[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2[C@H]1c1ccccc1,"((S)-(R)-6-Phenyl-3-oxa-4-aza-tricyclo[6.2.1.0*2,7*]undec-4-en-5-yl)-acetic acid (R)-methyl ester",6.3,uM,=,0.7993405494535817,1,C1=NO[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2[C@H]1c1ccccc1
43,811771,10.1016/j.bmc.2012.02.044,,,,Inhibition of human erythrocyte AChE assessed as acetylthiocholine iodide hydrolysis after 10 mins preincubation by spectrophotometry,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,"5,7-Dihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-chroman-4-one",2476.1,uM,=,3.393768180158745,1,O=C1C[C@@H](c2ccccc2)Oc2ccccc21
44,28163,10.1021/jm00122a035,,,,Reversible inhibition of acetylcholinesterase (AChE) by 50 % in human erythrocytes ,C#CCCCC[n+]1ccn(COC)c1/C=N/O.[Cl-],1-Hex-5-ynyl-2-(hydroxyimino-methyl)-3-methoxymethyl-3H-imidazol-1-ium chloride,185.0,uM,=,2.2671717284030137,1,c1c[nH+]c[nH]1
45,1827463,10.1016/j.ejmech.2018.10.016,,,,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by Ellman's method,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,"3-{3-[(4-{[(3,4-Dimethyl-2-oxo-2H-chromen-7-yl)oxy]methyl}piperidin-1-yl)methyl]phenoxy}propyl nitrate",0.48,uM,=,-0.3187587626244128,0,O=c1ccc2ccc(OCC3CCN(Cc4ccccc4)CC3)cc2o1
46,1473459,10.1016/j.ejmech.2015.01.027,,,,Inhibition of human recombinant AChE after 5 mins by Ellman's method,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1F,"2-(5-(2-Fluorobenzylamino)pentyl)isoindoline-1,3-dione",0.168,uM,=,-0.7746907182741372,0,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1
47,1720304,10.1016/j.ejmech.2017.09.022,,,,Inhibition of human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition measured for 3 mins by Ellman's method,O=C(NCCCCCCNCc1ccc2ccccc2c1)c1cc(Cl)nc(Cl)c1,"2,6-Dichloro-N-(6-((naphthalen-2-ylmethyl)amino)hexyl)isonicotinamide",99.7,uM,=,1.998695158311656,1,O=C(NCCCCCCNCc1ccc2ccccc2c1)c1ccncc1
48,969870,10.1016/j.bmcl.2013.05.092,,,,Inhibition of human AChE using acetylthiocholine iodide as substrate treated 5 mins before substrate addition measured up to 4 mins by Ellman's method,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"3,7-Dimethyl-1-(5-oxo-hexyl)-3,7-dihydro-purine-2,6-dione",6.6,uM,=,0.8195439355418687,1,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
49,446304,10.1021/jm070559a,,,,Inhibition of human recombinant acetylcholinesterase,CCN(CCCCCCNc1ccc(NCCCCCCN(CC)Cc2ccccc2OC)cc1)Cc1ccccc1OC,"N,N'-bis{6-[ethyl(2-methoxybenzyl)amino]hexyl}benzene-1,4-diamine",0.0425,uM,=,-1.3716110699496884,0,c1ccc(CNCCCCCCNc2ccc(NCCCCCCNCc3ccccc3)cc2)cc1
50,2195557,10.1039/d2md00262k,,,,Inhibition of human acetylcholinesterase using acetylthiocholine iodide as substrate incubated for 15 mins by Ellman's method,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)c(OC)c1,"1-(5-([1,1'-Biphenyl]-4-yl)-3-(2,4-dimethoxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl)ethanone",1128.0,uM,=,3.0523090996473234,1,c1ccc(C2=NNC(c3ccc(-c4ccccc4)cc3)C2)cc1
51,1673532,10.1021/acs.jmedchem.7b01760,,,,Inhibition of human erythrocyte AChE using ATC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method,Nc1c2c(nc3ccccc13)CCCC2,"1,2,3,4-Tetrahydro-acridin-9-ylamine",0.0185,uM,=,-1.7328282715969865,0,c1ccc2nc3c(cc2c1)CCCC3
52,1589175,10.1021/acs.jmedchem.6b00609,,,,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 120 mins followed by substrate addition by Ellman's method,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCc2ccccc2)c1,3-((Methyl(3-((2-oxo-2H-chromen-7-yl)oxy)propyl)amino)-methyl)phenyl(6-Phenylhexyl)carbamate,0.109,uM,=,-0.9625735020593764,0,O=C(NCCCCCCc1ccccc1)Oc1cccc(CNCCCOc2ccc3ccc(=O)oc3c2)c1
53,1431531,10.1016/j.bmc.2014.08.035,,,,Inhibition of human AChE using acetylthiocholine iodide as substrate incubated for 6 mins by spectrophotometric method,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,"(S)-2-Amino-3-(1H-indol-3-yl)-N-(6-((1,2,3,4-tetrahydroacridin-9-yl)amino)hexyl)propanamide",0.0963,uM,=,-1.0163737128754655,0,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
54,28144,10.1021/jm9800494,,,,Anticholinesterase activity against erythrocyte acetylcholinesterase (AChE) in humans.,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,"Methyl-carbamic acid 3a,8-dimethyl-1,2,3,3a,8,8a-hexahydro-pyrrolo[2,3-b]indol-5-yl ester",0.021,uM,=,-1.6777807052660807,0,c1ccc2c(c1)NC1NCCC21
55,633769,10.1016/j.ejmech.2009.12.038,,,,Inhibition of AChE,Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1,3-(1-benzylpiperidin-4-yl)-1-(2-methylbenzo[d]thiazol-6-yl)propan-1-one,0.0068,uM,=,-2.167491087293764,0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2ncsc2c1
